id,informacoes_das_colunas,categoria,explicacao,rouge,iteracao,technique_used
7f4aa36b-e94b-40bd-8e6c-df7a13cfd8a0,"NVT Name: OpenBSD OpenSSH Information Disclosure Vulnerability (CVE-2020-14145) / Summary: OpenBSD OpenSSH is prone to an information disclosure
  vulnerability. / Vulnerability Insight: The client side in OpenSSH has an Observable Discrepancy leading
  to an information leak in the algorithm negotiation. This allows man-in-the-middle attackers to
  target initial connection attempts (where no host key for the server has been cached by the
  client). / Impact: [ausente]",High,"The vulnerability allows for information disclosure during initial connection attempts, which can be exploited by man-in-the-middle attackers. This impacts confidentiality and could potentially lead to privilege escalation, aligning with the characteristics of a High severity vulnerability as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
208fb617-f3de-4d01-a293-a4fd4e1b0070,"NVT Name: Hostname Determination Reporting / Summary: The script reports information on how the hostname of the target
  was determined. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability described involves reporting information about hostname determination, which does not directly lead to unauthorized access, data breaches, or system compromise. The impact is limited, and it requires local access or complex conditions, aligning with the characteristics of a Low severity vulnerability.",1.0,1,progressive_hint
0270e14e-2fae-41eb-a990-982241ea3aa9,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Low,"The Traceroute vulnerability provides information about network routes and distances, which can be used for reconnaissance. However, it does not directly lead to unauthorized access or significant impact on confidentiality, integrity, or availability. The hint suggests a Low severity, which aligns with the limited impact and the requirement for complex conditions or local access.",1.0,1,progressive_hint
2a5bbd33-b839-4c0c-9b1f-b61226a789bb,NVT Name: Redis Server Detection (TCP) / Summary: TCP based detection of Redis server. / Vulnerability Insight: [ausente] / Impact: [ausente],Low,"The vulnerability involves a TCP-based detection of a Redis server, which is a limited impact issue. It requires local access and does not have an explicit impact on confidentiality, integrity, or availability. Given the hint that the severity level is near to Low, and considering the lack of specific impact details, this aligns with the Low severity classification in the CVSSv3 taxonomy.",1.0,1,progressive_hint
ea11020e-3560-48a7-974c-dd1db821e8ab,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability involves checking security headers on a remote web server, which helps in identifying potential security weaknesses. While it is important for implementing security headers, the impact on confidentiality, integrity, and availability is limited as it primarily aids in detection rather than exploitation. The attack vector is remote, but the complexity and privileges required for unauthorized access are not specified, leaning towards a Low severity level.",1.0,1,progressive_hint
e5999ce2-d891-4414-a41b-d9089ad6db5b,"NVT Name: PHP 7.x < 7.0.18, 7.1.x < 7.1.4 SSRF Security Bypass Vulnerability - Linux / Summary: PHP is prone to a security bypass vulnerability. / Vulnerability Insight: The flaw exists due to the php_wddx_pop_element function in
  ext/wddx/wddx.c via an inapplicable class name in a wddxPacket XML document, leading to
  mishandling in a wddx_deserialize call. / Impact: An attacker can exploit this issue to bypass security
  restrictions and perform unauthorized actions. This may aid in further attacks.",High,"The vulnerability allows unauthorized actions and can aid in further attacks, indicating significant impact and remote exploitability. This aligns with the High severity level as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
8e3c8cc6-50e9-4323-a1f2-af40a3c9fa78,"NVT Name: Apache HTTP Server Memory Access Vulnerability - Linux / Summary: Apache HTTP Server is prone to a memory access vulnerability. / Vulnerability Insight: Using fuzzed network input, the http/2 session handling could
  be made to read memory after being freed during connection shutdown. / Impact: [ausente]",High,"The vulnerability involves a memory access issue in Apache HTTP Server, which could lead to unauthorized access and potential exploitation. Although the impact is not explicitly stated, the hint suggests it is near High severity, indicating significant impact and remote exploitability, aligning with the High category in the CVSSv3 taxonomy.",1.0,1,progressive_hint
d5c3bf0a-675a-4748-996d-e3d382f82893,"NVT Name: OS Detection Consolidation and Reporting / Summary: This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability described involves a script for consolidating and reporting OS information detected by various VTs. While it may lead to incorrect OS detection, the impact is limited as it requires local access and does not involve remote exploitation or privilege escalation. The hint suggests a severity level near Low, which aligns with the potential impact on system integrity and availability being minimal.",1.0,1,progressive_hint
9b3332cb-d775-4597-94a0-8ece1639b326,"NVT Name: Grafana < 7.4.2 DoS Vulnerability / Summary: Grafana is prone to a denial of service (DoS) vulnerability. / Vulnerability Insight: The snapshot feature in Grafana can allow an unauthenticated remote
  attacker to trigger a DoS via a remote API call if a commonly used configuration is set. / Impact: [ausente]",High,"The vulnerability allows an unauthenticated remote attacker to trigger a DoS via a remote API call, impacting availability. Although it does not involve privilege escalation or require complex conditions, the ability to cause a denial of service remotely classifies it as High severity.",1.0,1,progressive_hint
f7a2e2fd-e12e-44f3-8eb6-51bc9c19d815,"NVT Name: PHP < 5.5.32, 5.6.x < 5.6.18, 7.x < 7.0.3 Privilege Escalation Vulnerability - Linux / Summary: PHP is prone to a privilege escalation vulnerability. / Vulnerability Insight: An error occurs in the function stream_get_meta_data of the
  component File Upload. The manipulation as part of a Return Value leads to a privilege escalation
  vulnerability (Metadata). / Impact: Successfully exploitation will allow an attacker to update the
  'metadata' and affect on confidentiality, integrity, and availability.",High,"The vulnerability allows for privilege escalation, which can lead to significant impact on confidentiality, integrity, and availability. The error in the function stream_get_meta_data of the File Upload component enables manipulation of metadata, potentially compromising system security. Given the hint suggesting a severity near High and the characteristics of the vulnerability (privilege escalation, remote exploitability), this classification aligns with the CVSSv3 High severity level.",1.0,1,progressive_hint
21359b9f-bfc3-4d32-b176-d96ad6891909,"NVT Name: Apache HTTP Server 2.4.0 < 2.4.42 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Apache HTTP Server is prone to multiple vulnerabilities:

  - mod_rewrite CWE-601 open redirect (CVE-2020-1927)

  - mod_proxy_ftp use of uninitialized value (CVE-2020-1934) / Impact: [ausente]",High,"The vulnerability involves multiple issues with the Apache HTTP Server, including a CWE-601 open redirect and a use of uninitialized value. These vulnerabilities could lead to unauthorized access and potential remote code execution, which aligns with the characteristics of a High severity vulnerability as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
f7e0bb6f-52b9-4cd5-83da-043fc6a26ab6,NVT Name: Oracle MySQL Server <= 5.7.29 / 8.0 <= 8.0.19 Security Update (cpuapr2021) - Linux / Summary: Oracle MySQL Server is prone to a vulnerability in the parser. / Vulnerability Insight: [ausente] / Impact: [ausente],Unknown,"The provided vulnerability information lacks specific details such as the exact impact on confidentiality, integrity, and availability, the attack vector, complexity, and privileges required. Without this information, it is challenging to accurately classify the severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
56069cd0-3781-41ab-96dc-7a797b003088,"NVT Name: ISC BIND DoS Vulnerability (CVE-2024-11187) - Linux / Summary: ISC BIND is prone to a denial of service (DoS)
  vulnerability. / Vulnerability Insight: It is possible to construct a zone such that some queries to it
  will generate responses containing numerous records in the Additional section. An attacker
  sending many such queries can cause either the authoritative server itself or an independent
  resolver to use disproportionate resources processing the queries. Zones will usually need to
  have been deliberately crafted to attack this exposure. / Impact: A named instance vulnerable to this issue can be compelled to
  consume excessive CPU resources up to the point where exhaustion of resources effectively
  prevents the server from responding to other client queries. This issue is most likely to affect
  resolvers but could also degrade authoritative server performance.

  - Authoritative servers are affected by this vulnerability.

  - Resolvers are affected by this vulnerability.",High,"The vulnerability allows an attacker to cause a DoS by compelling named instances to consume excessive CPU resources, affecting both resolvers and authoritative servers. This impacts availability, as it prevents the server from responding to other client queries. The vulnerability is remotely exploitable, which aligns with the characteristics of a High severity level in the CVSSv3 taxonomy.",1.0,1,progressive_hint
555d243e-3d7f-47bd-9f5c-c82d26f294a5,"NVT Name: Apache HTTP Server 2.4.0 < 2.4.42 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Apache HTTP Server is prone to multiple vulnerabilities:

  - mod_rewrite CWE-601 open redirect (CVE-2020-1927)

  - mod_proxy_ftp use of uninitialized value (CVE-2020-1934) / Impact: [ausente]",High,"The vulnerability involves multiple issues with the Apache HTTP Server, including a CWE-601 open redirect and use of uninitialized values. These vulnerabilities can lead to remote code execution (RCE), which significantly impacts confidentiality, integrity, and availability. The hint suggests a severity near High, and the characteristics align with a High severity level as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
8a43eec3-189b-4559-b490-aa639f70a268,"NVT Name: Apache HTTP Server 2.4.7 - 2.4.51 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: A crafted URI sent to httpd configured as a forward proxy
  (ProxyRequests on) can cause a crash (NULL pointer dereference) or, for configurations mixing
  forward and reverse proxy declarations, can allow for requests to be directed to a declared Unix
  Domain Socket endpoint (Server Side Request Forgery). / Impact: [ausente]",High,"The vulnerability allows for Server Side Request Forgery, which can lead to unauthorized access and potential privilege escalation. Although the impact is not explicitly stated, the hint suggests a severity level near High, indicating significant impact and remote exploitability.",1.0,1,progressive_hint
ebf9a3fd-d0eb-4607-94e3-53dd6301850f,NVT Name: Oracle MySQL Server <= 5.7.34 / 8.0 <= 8.0.25 Security Update (cpujul2021) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente],High,"The Oracle MySQL Server vulnerability allows for multiple security issues, indicating a significant impact on confidentiality, integrity, and availability. The hint suggests that the severity is near High, which aligns with the potential for remote exploitation and privilege escalation typical of High-severity vulnerabilities.",1.0,1,progressive_hint
ec6a0491-5c9e-4ab5-997f-6aee4af81e35,"NVT Name: PHP < 5.6.31, 7.x < 7.0.17, 7.1.x < 7.1.3 DoS Vulnerability (Jul 2017) - Linux / Summary: PHP is prone to a denial of service (DoS) vulnerability. / Vulnerability Insight: The flaw exists due to improper handling of long form
  variables in main/php_variables.c script. / Impact: Successfully exploiting this issue allow an attacker to cause a
  CPU consumption denial of service attack.",High,"The vulnerability allows for a CPU consumption denial of service attack, which impacts availability. It is remotely exploitable and does not require complex conditions or authentication, aligning with the characteristics of a High severity vulnerability.",1.0,1,progressive_hint
6791bffb-54b2-4c5a-bd53-d6ea9bad23b1,"NVT Name: jQuery 1.2 < 3.5.0 XSS Vulnerability / Summary: jQuery is prone to a cross-site scripting (XSS) vulnerability in
  jQuery.htmlPrefilter and related methods. / Vulnerability Insight: Passing HTML from untrusted sources - even after sanitizing it -
  to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute
  untrusted code. / Impact: [ausente]",High,"The vulnerability described involves a cross-site scripting (XSS) issue in jQuery, which can lead to execution of untrusted code. This has the potential to impact confidentiality and integrity by allowing attackers to inject malicious scripts into web pages viewed by users. The vulnerability is remotely exploitable, making it a significant risk. Although the hint suggests a High severity level, the detailed analysis confirms this classification due to the remote exploitability and potential for privilege escalation.",1.0,1,progressive_hint
1c9d4213-6ae1-4e25-bd7f-17471f22edff,"NVT Name: Drupal < 8.9.16, 9.0.x < 9.0.14, 9.1.x < 9.1.9 XSS Vulnerability (SA-CORE-2021-003) - Linux / Summary: Drupal is prone to a cross-site scripting (XSS) vulnerability. / Vulnerability Insight: Drupal core uses the third-party CKEditor library. This library
  has an error in parsing HTML that could lead to an XSS attack.

  This issue is mitigated by the fact that it only affects sites with CKEditor enabled. / Impact: [ausente]",Medium,"The vulnerability described affects a widely used content management system (Drupal), and involves a cross-site scripting (XSS) issue. While it is mitigated by the fact that it only affects sites with CKEditor enabled, XSS vulnerabilities can lead to unauthorized data access or manipulation. Given the hint suggesting the severity level is near Medium and considering the potential impact on confidentiality and integrity, this classification aligns with the CVSSv3 Medium severity range.",1.0,1,progressive_hint
c6b6efd8-735d-469f-92e7-a0a030e4396f,"NVT Name: Apache Tomcat Multiple Vulnerabilities (Dec 2024) - Linux / Summary: Apache Tomcat is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2024-50379: Remote code execution (RCE) via write-enabled default servlet

  - CVE-2024-54677: Denial of service (DoS) in examples web application

  - CVE-2024-56337: RCE via write-enabled default servlet - CVE-2024-50379 mitigation was
  incomplete / Impact: [ausente]",Critical,"The presence of remote code execution (RCE) vulnerabilities (CVE-2024-50379 and CVE-2024-56337) with incomplete mitigations indicates maximum impact on confidentiality, integrity, and availability. These vulnerabilities allow attackers to execute arbitrary code without any authentication, meeting the criteria for a Critical severity level.",1.0,1,progressive_hint
da9c142d-63b6-4519-8e70-40a755cd515b,"NVT Name: PHP < 8.1.29, 8.2.x < 8.2.20, 8.3.x < 8.3.8 Multiple Vulnerabilities - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2024-4577: Argument injection in PHP-CGI (bypass of CVE-2012-1823)

  - CVE-2024-5458: Filter bypass in filter_var FILTER_VALIDATE_URL

  - CVE-2024-5585: Bypass of CVE-2024-1874

  Note: As of 06/2024 the CVEs CVE-2024-4577 and CVE-2024-5585 are known to be exploitable on
  Windows systems only. / Impact: [ausente]",High,"The vulnerability involves multiple known exploits (CVE-2024-4577, CVE-2024-5458, CVE-2024-5585) that affect PHP versions less than specified. These vulnerabilities allow for argument injection, filter bypass, and bypassing other known vulnerabilities, which can lead to significant impact on system integrity and potentially confidentiality. The fact that some of these exploits are known to be exploitable on Windows systems only does not negate the potential severity, as similar vulnerabilities in other environments could pose a threat. The hint suggests a near-High severity, which aligns with the detailed analysis of the vulnerability characteristics.",1.0,1,progressive_hint
e0e54440-9987-4d34-b3f0-a5d07d188cfc,"NVT Name: ICMP Timestamp Reply Information Disclosure / Summary: The remote host responded to an ICMP timestamp request. / Vulnerability Insight: The Timestamp Reply is an ICMP message which replies to a
  Timestamp message. It consists of the originating timestamp sent by the sender of the Timestamp as
  well as a receive timestamp and a transmit timestamp. / Impact: This information could theoretically be used to exploit weak
  time-based random number generators in other services.",Low,"The vulnerability described involves an ICMP timestamp reply, which, while providing potentially useful information, does not directly lead to unauthorized access or compromise of confidentiality, integrity, or availability. The hint suggests a low severity, and the impact is limited to theoretical exploitation of weak time-based random number generators, which would require additional conditions and is not remotely exploitable.",1.0,1,progressive_hint
5699200c-d53b-4bf6-b862-b9324f18a257,"NVT Name: PHP 7.x < 7.0.27, 7.1.x < 7.1.13, 7.2.0 Unspecified Vulnerability - Linux / Summary: PHP is prone to an unspecified vulnerability. / Vulnerability Insight: The flaw exists due to an inappropriate parsing of HTTP
  response 'http_header_value' in 'ext/standard/http_fopen_wrapper.c'. / Impact: Successful exploitation will allow attackers to cause
  segmentation fault.",High,"The vulnerability allows attackers to cause a segmentation fault, which can lead to a denial of service. Although it does not directly result in unauthorized access or data theft, the impact on availability is significant, especially for applications relying on PHP 7.x versions mentioned. The attack vector is remote, and no authentication is required, aligning with the characteristics of a High severity vulnerability.",1.0,1,progressive_hint
94976276-7992-4555-98eb-087ba5935747,"NVT Name: Oracle Mysql Security Updates (apr2017-3236618) 02 - Linux / Summary: Oracle MySQL is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws exist due to multiple
  unspecified errors in the 'Server: DML', 'Server: Optimizer',
  'Server: Thread Pooling', 'Client mysqldump', 'Server: Security: Privileges'
  components of the application. / Impact: Successful exploitation of this vulnerability
  will allow remote attackers to have impact on availability, confidentiality
  and integrity.",High,"The vulnerability affects multiple components of Oracle MySQL, potentially impacting confidentiality, integrity, and availability. Successful exploitation allows remote attackers, indicating a high severity level.",1.0,1,progressive_hint
a9475e0f-ab77-45fd-8c49-3c47340e7640,"NVT Name: Squid Multiple DoS Vulnerabilities (GHSA-f975-v7qw-q7hj, SQUID-2024:4) / Summary: Squid is prone to multiple denial of service (DoS)
  vulnerabilities due to multiple issues in ESI. / Vulnerability Insight: Due to Input Validation, Premature Release of Resource During
  Expected Lifetime, and Missing Release of Resource after Effective Lifetime bugs, Squid is
  vulnerable to Denial of Service attacks by a trusted server against all clients using the proxy.

  These flaws were part of the 'Squid Caching Proxy Security Audit: 55 vulnerabilities and 35 0days'
  publication in October 2023 and filed as:

  - Memory Leak in ESI Error Processing

  - Assertion in ESI Header Handling

  - Use-After-Free in ESI 'Try' (and 'Choose') Processing

  - Use-After-Free in ESI Expression Evaluation

  - Assertion Due to 0 ESI 'when' Checking

  - Assertion Using ESI's When Directive

  - Assertion in ESI Variable Assignment (String)

  - Assertion in ESI Variable Assignment

  - Null Pointer Dereference In ESI's esi:include and esi:when / Impact: [ausente]",High,"The Squid Multiple DoS Vulnerabilities expose a significant risk to availability, as they allow for Denial of Service attacks. These vulnerabilities are remotely exploitable and do not require authentication, aligning with the characteristics of a High severity vulnerability. The presence of multiple assertion and use-after-free bugs further underscores the potential for exploitation.",1.0,1,progressive_hint
0aeaab81-af74-472f-b6cd-09e414098036,"NVT Name: Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2022-26377: mod_proxy_ajp: Possible request smuggling

  - CVE-2022-28614: Read beyond bounds via ap_rwrite()

  - CVE-2022-28615: Read beyond bounds in ap_strcmp_match()

  - CVE-2022-29404: Denial of service in mod_lua r:parsebody

  - CVE-2022-30556: Information disclosure in mod_lua with websockets

  - CVE-2022-31813: mod_proxy X-Forwarded-For dropped by hop-by-hop mechanism / Impact: [ausente]",High,"The vulnerabilities described affect Apache HTTP Server and can lead to request smuggling, denial of service, information disclosure, and potential privilege escalation. These issues can result in unauthorized access, data breaches, and service disruptions, which align with the characteristics of a High severity vulnerability as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
c8dd1c2c-0de3-42c1-8e66-ef2249f38197,"NVT Name: PHP 5.4.x < 5.4.36, 5.5.x < 5.5.20, 5.6.x < 5.6.4 Use After Free Vulnerability (Jan 2015) / Summary: PHP is prone to an use after free vulnerability. / Vulnerability Insight: An use after free vulnerability exists in the
  process_nested_data function in ext/standard/var _unserializer.re in PHP. / Impact: Successful exploitation will allow remote attackers to execute
  arbitrary code via a crafted unserialize call.",Critical,"The vulnerability allows remote attackers to execute arbitrary code via a crafted unserialize call, which directly impacts confidentiality and integrity. It is remotely exploitable without requiring authentication, aligning with the characteristics of a Critical severity level as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
63ab0cfe-b70d-47ae-8fe8-685df21d03da,"NVT Name: HTTP Server type and version / Summary: This script detects and reports the HTTP Server's banner
  which might provide the type and version of it. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability involves detecting the HTTP Server's banner, which provides information about the server type and version. This information can be used for reconnaissance but does not directly lead to unauthorized access or compromise of confidentiality, integrity, or availability. The impact is limited, requiring local access or complex conditions, aligning with the Low severity level as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
9ee8d09f-177e-4b88-8582-f8b9d3853946,"NVT Name: Oracle MySQL Server <= 5.7.42, 8.x <= 8.0.31 Security Update (cpuoct2023) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente]",Unknown,"The provided vulnerability information lacks specific details about the impact on confidentiality, integrity, and availability, as well as the attack vector, complexity, and privileges required. Without this information, it is challenging to classify the severity level accurately according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
611db24e-3293-45ca-9eb0-80b1f0e8ea79,"NVT Name: PHP < 5.6.29, 7.0.x < 7.0.14 DoS Vulnerability - Linux / Summary: PHP is prone to a denial of service (DoS) vulnerability. / Vulnerability Insight: The php_wddx_push_element function in ext/wddx/wddx.c allows
  remote attackers to cause a denial of service (out-of-bounds read and memory corruption) or
  possibly have unspecified other impact via an empty boolean element in a wddxPacket XML
  document. / Impact: [ausente]",High,"The vulnerability allows remote attackers to cause a denial of service (DoS) via an empty boolean element in a wddxPacket XML document. This impacts availability, as it can lead to service disruption. The attack vector is remote, and the impact is significant, making it a High severity vulnerability.",1.0,1,progressive_hint
97520d08-12a4-40a8-a1b5-93aef3799220,"NVT Name: Apache HTTP Server < 2.4.55 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2006-20001: mod_dav out of bounds read, or write of zero byte

  - CVE-2022-36760: Possible request smuggling in mod_proxy_ajp

  - CVE-2022-37436: mod_proxy allows a backend to trigger HTTP response splitting / Impact: [ausente]",High,"The vulnerabilities described affect Apache HTTP Server, which is a widely used web server. The presence of multiple vulnerabilities, including request smuggling and HTTP response splitting, poses a significant risk to confidentiality and integrity. These vulnerabilities can be exploited remotely, potentially leading to privilege escalation. Although the impact on availability is not explicitly stated, the nature of these vulnerabilities suggests a potential for denial of service. Given the hint that the severity level is near High, and considering the characteristics of the vulnerabilities, this classification aligns with the provided context.",1.0,1,progressive_hint
63d08772-0776-4ef3-b03e-bb8611e1e852,"NVT Name: TCP Timestamps Information Disclosure / Summary: The remote host implements TCP timestamps and therefore allows
  to compute the uptime. / Vulnerability Insight: The remote host implements TCP timestamps, as defined by
  RFC1323/RFC7323. / Impact: A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.",Low,"The vulnerability allows computation of the remote host's uptime, which is a side effect rather than a direct exploitation. It does not lead to unauthorized access, privilege escalation, or significant impact on confidentiality, integrity, or availability. The hint suggests a low severity level, and the CVSS range for Low (0.1–3.9) aligns with this assessment.",1.0,1,progressive_hint
11e15a53-56d8-4389-aeb5-c28820ceeeda,NVT Name: elFinder Detection (HTTP) / Summary: HTTP based detection of elFinder. / Vulnerability Insight: [ausente] / Impact: [ausente],Low,"The vulnerability described involves HTTP-based detection of elFinder, which is a file manager. Since there is no information provided about impact, exploitability, or authentication requirements, and given the hint that the severity level is near to Low, this classification aligns with the limited impact and complex conditions required for exploitation as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
5a2d0e1e-fa4c-43e7-afe4-a7aaa586e4b4,"NVT Name: Apache Tomcat pipelined Requests Information Disclosure Vulnerability (Apr 2017) - Linux / Summary: Apache Tomcat is prone to an information disclosure vulnerability. / Vulnerability Insight: A bug in the handling of the pipelined
  requests when send file was used resulted in the pipelined request being
  lost when send file processing of the previous request completed. / Impact: Successful exploitation will allow remote
  attackers to obtain sensitive information from requests other than their own.",High,"The vulnerability allows remote attackers to obtain sensitive information from requests other than their own, which impacts confidentiality. It is remotely exploitable and does not require complex conditions or authentication, aligning with the characteristics of a High severity vulnerability.",1.0,1,progressive_hint
c56ad5a6-3101-45bf-885c-c159b9c48bbc,NVT Name: Oracle MySQL Server <= 5.6.48 Security Update (cpujul2020) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente],Unknown,"The provided vulnerability information lacks specific details such as the exact nature of the vulnerabilities, their impact on confidentiality, integrity, and availability, and the required attack vectors and privileges. Without this information, it is challenging to accurately classify the severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
e5742e75-f2a1-45d5-aa4b-6d6fb4449fb1,"NVT Name: Oracle MySQL Server <= 5.5.48 / 5.6 <= 5.6.29 / 5.7 <= 5.7.11 Security Update (cpuapr2016v3) - Linux / Summary: Oracle MySQL Server is prone to multiple unspecified vulnerabilities. / Vulnerability Insight: Unspecified errors exist in the 'MySQL Server' component via
  unknown vectors. / Impact: Successful exploitation will allow remote users to affect confidentiality,
  integrity, and availability via unknown vectors.",High,"The vulnerability allows remote users to affect confidentiality, integrity, and availability via unknown vectors, indicating a significant impact and potential for privilege escalation. This aligns with the severity level near High provided in the hint, suggesting a high risk of exploitation without complex conditions or authentication requirements.",1.0,1,progressive_hint
a1377202-31fb-4153-8c3b-525e0f8f088e,"NVT Name: HTTP Server type and version / Summary: This script detects and reports the HTTP Server's banner
  which might provide the type and version of it. / Vulnerability Insight: [ausente] / Impact: [ausente]",Unknown,"The provided information lacks specific details about the impact on confidentiality, integrity, and availability, as well as the attack vector, complexity, and privileges required. Without this information, it is challenging to classify the severity level accurately.",1.0,1,progressive_hint
21ca347a-cd37-466f-a0c0-b953cc2fe43c,"NVT Name: PHP < 7.3.31, 7.4.x < 7.4.24, 8.0.x < 8.0.11 Security Update (Sep 2021) - Linux / Summary: PHP released new versions which includes a security fix. / Vulnerability Insight: Fixed bug #81420 (ZipArchive::extractTo extracts outside of
  destination). / Impact: [ausente]",High,"The vulnerability involves outdated PHP versions with a security fix released in September 2021, indicating potential for exploitation. Although the impact is not explicitly stated, the hint suggests a severity near High, and given the nature of PHP vulnerabilities, it aligns with significant impact and remote exploitability, characteristic of High severity vulnerabilities.",1.0,1,progressive_hint
53a9a4c3-5c19-4334-a4a3-500fd23714ac,"NVT Name: Apache HTTP Server < 2.4.55 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2006-20001: mod_dav out of bounds read, or write of zero byte

  - CVE-2022-36760: Possible request smuggling in mod_proxy_ajp

  - CVE-2022-37436: mod_proxy allows a backend to trigger HTTP response splitting / Impact: [ausente]",High,"The vulnerabilities described affect Apache HTTP Server, which is a critical component for web services. The presence of request smuggling and HTTP response splitting can lead to unauthorized access and potential data exfiltration or service disruption. Although the impact is not explicitly stated as high, the nature of these vulnerabilities and their potential for remote exploitation align with the severity level indicated by the hint.",1.0,1,progressive_hint
5ef26919-f59c-437d-9f70-e9741d1ab22f,"NVT Name: PHP < 5.5.35, 5.6.x < 5.6.21, 7.x < 7.0.6 Multiple Vulnerabilities (Jul 2016) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - Improper validation of TIFF start data in 'exif_process_TIFF_in_JPEG' function in
  'ext/exif/exif.c' script.

  - Improper validation of IFD sizes in 'exif_process_TIFF_in_JPEG' function in 'ext/exif/exif.c'
  script.

  - Improper construction of spprintf arguments, in 'exif_process_TIFF_in_JPEG' function in
  'ext/exif/exif.c' script.

  - Error in 'grapheme_strpos function' in 'ext/intl/grapheme/grapheme_string.c'.

  - Error in 'xml_parse_into_struct' function in 'ext/xml/xml.c' script.

  - The 'bcpowmod' function in 'ext/bcmath/bcmath.c' improperly modifies certain data structures.

  - Improper validation of input passed to 'bcpowmod' function in 'ext/bcmath/bcmath.c' script.

  - Error in 'grapheme_strpos' function in ext/intl/grapheme/grapheme_string.c script. / Impact: Successfully exploiting these issues allow remote attackers to
  cause a denial of service (out-of-bounds read) or possibly have unspecified other impact.",High,"The vulnerability described allows remote attackers to cause a denial of service (out-of-bounds read), which impacts availability. The issues involve improper validation and error handling in PHP functions, indicating potential for exploitation. Although the exact impact on confidentiality and integrity is not specified, the nature of the vulnerabilities suggests a significant risk. Given the hint and the characteristics of the vulnerability, it aligns with the High severity level as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
